,Unnamed: 0,username,followers,created_at,tweet_text,tone
2334,2334,HospitalityON,3119,2020-03-24 12:09:01,"[#Covid19] In these difficult times, we make our contents available to you free of charge. Here is our report on th…",1.0
2335,2335,liarpoliticians,15145,2020-03-24 12:09:01,SuptAndyCox Met police desperate for money. I notice another non-arrest for yet another teenage murder the other d…,2.0
2337,2337,Sciguy999,1285,2020-03-24 12:09:00,"For those who survived #polio, #coronavirus is eerily familiar. But ultimately, 'science won.'…",1.0
2338,2338,sunshinedental2,0,2020-03-24 12:09:00,"This Ugadi let’s pledge to stay indoors and celebrate this festival.

#Ugadi #Ugadi2020 #HappyUgadi #SafeUgadi…",1.0
2339,2339,theron_the,122,2020-03-24 12:08:59,"Coronavirus: Deaths in Spain rise sharply to over 2,500 #Coronavirus",2.0
2341,2341,mbmd17,267,2020-03-24 12:08:56,"Triage is about measuring who is most ""save-able"" and treating them. With #COVID, the lives of those people who are…",1.0
2342,2342,phillipsoninst,1360,2020-03-24 12:08:56,"Center for Medicare and Medicaid Services announced their finding about the Kirkland nursing home.
#COVID19…",0.0
2343,2343,Andrew_Nebraska,122,2020-03-24 12:08:56,"No one ever alleged China was consistent 
#China #Coronavirus #COVIDー19
Chinese Diplomats Now Contradict Each Other…",0.0
2349,2349,TAFFoundation1,70,2020-03-24 12:08:53,"Stay home, wash your hands, stay safe! 
#TAFFoundation #NourishingDevelopment #CleanWaterProject #SehatAxis #Health…",1.0
2350,2350,Serpentine202,36172,2020-03-24 12:08:52,"#Trump offered to personally oversee the GOP's $500 BILLION slush fund.

Any bets as to how much he'd skim as a ""ma…",0.0
2351,2351,khushwant_jhala,4,2020-03-24 12:08:52,"Just when China and whole World is trying to get cured from #coronavirus.
Here comes another virus in China named…",0.0
2352,2352,Gina14562,69,2020-03-24 12:08:51,Check out this review on hellopetercom  #MTN #Coronavirus,0.0
2353,2353,MarkC_Avgi,3314,2020-03-24 12:08:51,The UofTMDprogram team worked hard with the UnityHealthTO to set up &amp; run their own #COVID19 assessment centre in…,0.0
2354,2354,dmnerdofficial,74,2020-03-24 12:08:51,World is still not over #coronavirus China has launched new virus #Hantavirus,1.0
2355,2355,YOYO200709,90,2020-03-24 12:08:50,"#mask #coronavirus #COVID19 
Hope my video could help more people ,
For your family and your safety ,Please be care…",0.0
2356,2356,Gingerbread,17461,2020-03-24 12:08:47,"After some initial confusion, the government has confirmed that parents who live separately will also be allowed to…",0.0
2359,2359,MindrayGlobal,966,2020-03-24 12:08:46,The 6th Talk of the COVID-19 Experts Dialogues is just half an hour away! Join now to interact with the 5 leading I…,0.0
2360,2360,ty_buchanan,12981,2020-03-24 12:08:46,Don't be conned. You will have to #pay all of your deferred #rent and #mortgage back in six months time. You are no…,1.0
2361,2361,CenterKaruna,0,2020-03-24 12:08:45,"Through adversity, we are forced to look at our core principles. #chooselove as the ripple of kindness collectively…",1.0
2364,2364,AfricArxiv,1711,2020-03-24 12:08:44,"Find resources, ideas, and guidelines around the COVID-19 pandemic in Africa
-&gt;&gt;  

We have…",0.0
2367,2367,Worldstagegroup,21179,2020-03-24 12:08:42,The management of the Federal Airports Authourity of Nigeria (FAAN) said that passengers could still travel within…,0.0
2368,2368,ThomasS62472728,2,2020-03-24 12:08:42,#LOVE over fear-99% patients killed by #Coronavirus in Italy had Pre-Existing Illnesses.Deaths Globally:- Coronavir…,2.0
2370,2370,HibbsA,135,2020-03-24 12:08:41,This is a positive #coronavirus story. The fact that #China had over 1000 #ventilators to export surely means they…,1.0
2371,2371,gulf_news,983318,2020-03-24 12:08:41,#coronavirus  Indian expat stranded at Dubai airport after nap calls on UAE to just quarantine him,2.0
2372,2372,grybuck1,2937,2020-03-24 12:08:40,Sales of fish tank additive skyrocket after studies say it could treat coronavirus  via…,0.0
2375,2375,nationalrailenq,1089052,2020-03-24 12:08:39,"#Coronavirus - The latest government advice is to stay home and avoid any non-essential travel.
If you need to make…",0.0
2377,2377,eMbeddedHome,676,2020-03-24 12:08:36,"#nCoV2019  #Coronavirus  #SARSCoV2 #coronavirusDE

COVID-19 
How to Use One Ventilator to Save Multiple Lives

…",1.0
2379,2379,Lets_Fact,187,2020-03-24 12:08:34,The image is from Bogota Columbia and was captured during a live demonstration by youngsters to spread public aware…,0.0
2380,2380,cristina3popa,52,2020-03-24 12:08:33,"Coronavirus: Deaths in Spain rise sharply to over 2,500 #Coronavirus",2.0
2381,2381,yourlocalbury,4278,2020-03-24 12:08:33,Important announcement from  JPSdampproofing regarding #COVID19. We have suspended all #damp surveys and internal…,0.0
2384,2384,hitsradionews,290,2020-03-24 12:08:32,"It's been confirmed children CAN travel between separated parents during #coronavirus travel restrictions.

Read mo…",0.0
2385,2385,MChagara,1054,2020-03-24 12:08:32,"Viruses to a simple Ugandan.
Its like when we were kids.. U provoke and beat someone then he goes and calls the b…",0.0
2386,2386,MagmaFinance_AU,19,2020-03-24 12:08:31,"#Coronavirus could hit Australian property prices by 20%
#Coronaaustralia
#Coronavid19 #coronavirusaustralia…",0.0
2387,2387,ravigedela_iit,131,2020-03-24 12:08:31,"Over 65 Doctors, Medical Professionals And Scientists Call For Government To Use #Hydroxychloroquine To Fight…",0.0
2388,2388,kingsrush,27431,2020-03-24 12:08:30,"The GOP is the same it’s always been. They value business over people. Always have
Remember citizens united?

To t…",1.0
2390,2390,EdDixon937,847,2020-03-24 12:08:29,"Just waiting on the Green light.

#stayathome #socialdistancing #Ohio
#coronavirus #COVIDー19
#XboxLive",1.0
2391,2391,GTBurns,957,2020-03-24 12:08:28,If we’re to take valuable lessons from the effect on UK society of  #Coronavirus we should politely request our gov…,0.0
2394,2394,CbusPaulieD1977,171,2020-03-24 12:08:27,"My birthday in 2020 be like, can I please just find some coffee creamer? That would make it the best one ever.…",1.0
2395,2395,pinksuperboink,220,2020-03-24 12:08:27,"Coronavirus: Deaths in Spain rise sharply to over 2,500 #Coronavirus",2.0
2398,2398,WajidBa03634636,487,2020-03-24 12:08:25,"APPEAL 
All social media activists should propagate information about control &amp; prevention of #Coronavirus, as per…",0.0
2399,2399,blog_sydney,190,2020-03-24 12:08:25,The worst part of this #coronavirus is the minister of health in Nigeria studied Accounting. ,2.0
2400,2400,AddinallSelwyn,120,2020-03-24 12:08:24,What do I think about CyrilRamaphosa putting Souf Africa on a 21 day lockdown..? #CoronaVirus,0.0
2401,2401,lilomatic,54121,2020-03-24 12:08:24,What is happening in this world? Whilst the rest of the world is battling with #coronavirusZim in China there is no…,2.0
2402,2402,Country929,4108,2020-03-24 12:08:24,"Tune in NOW to hear Chatham-Kent Health Alliance President and CEO LoriBMarshall! 

Listen LIVE at…",1.0
2405,2405,TMMutisi,5387,2020-03-24 12:08:23,Even as the world is gripped by the #coronavirus outbreak &amp; facing a disaster like never before in complete lockdow…,2.0
2406,2406,NoLoOfficial,1786,2020-03-24 12:08:23,"May this verse bring life to you... YOU ARE NEVER ALONE IN THIS SEASON!! #Amen #Coronavirus #COVID19  Manila, Phil…",1.0
2407,2407,Macalvins,253,2020-03-24 12:08:22,#Payroll is a vitally important function in #businesses. With the #Government confirming that it will be paying fur…,0.0
2408,2408,nagma_morarji,83761,2020-03-24 12:08:22,"#PMModiOnCorona  narendramodi Pls gv a clear instruction&amp; budget 2 states to be able 2provide better food,medical…",1.0
2410,2410,elebones_,0,2020-03-24 12:08:22,The end of humanity has begun. #Hantavirus #CoronaVirus,1.0
2411,2411,gretta__f,980,2020-03-24 12:08:22,#IDonatedMyCommute as I'm lucky to be saving  by #WFH. Choose which cause you'd like to #donate to:…,1.0
2412,2412,Pusher555,914,2020-03-24 12:08:21,USAmbPoland #Russia probably involved in #coronavirus as well.,0.0
2413,2413,Zulfiqarkts,393,2020-03-24 12:08:21,"Practice social distancing. Let's stand apart today so
that we can -safely- stand together tomorrow.
#COVID19Pakistan 
#coronavirus",1.0
2414,2414,hitsmcrnews,30616,2020-03-24 12:08:21,"It's been confirmed children CAN travel between separated parents during #coronavirus travel restrictions.

Read mo…",0.0
2415,2415,kfdinews,19744,2020-03-24 12:08:21,Spirit is suspending work for Boeing amid the COVID-19 outbreak. Employees will still be paid.…,2.0
2416,2416,Iddybud,6099,2020-03-24 12:08:21,"Please read this thread. We have no choice but to take this seriously, for as long as it takes. #coronavirus…",0.0
2419,2419,Will_P_GMS,743,2020-03-24 12:08:19,Jayblac1615 ‍ #ChefTrez The deadliest nigga out here! He battled a white boy during #coronavirus season in a…,2.0
2420,2420,SustMeme,27247,2020-03-24 12:08:16,"Economics, Environment &amp; Social Equity: SustMeme Magazine is out!  Stories via iioannoulbs…",1.0
2421,2421,MyAppleSchool,179,2020-03-24 12:08:16,"How to aware your kids about the current situation, corona effect and lockdown?

#myappleschool #myapple #manjalpur…",0.0
2422,2422,prince_xorlando,173,2020-03-24 12:08:16,#coronavirus #precautions #ghana stay #safe it's looks funny but the virus is real.,1.0
2423,2423,JoshPNamm,2776,2020-03-24 12:08:15,The Great COVID-19 Panic of 2020 &amp; Why Startups Shouldn't Worry  #Business #Coronavirus…,2.0
2427,2427,PlastimLtd,361,2020-03-24 12:08:15,"We remain open for business, playing a vital role in supporting companies making parts for ventilators.
Our in-hous…",0.0
2429,2429,mellondemellon,26,2020-03-24 12:08:14,#Hantavirus #coronavirus #nato please consider an embargo on china,0.0
2432,2432,KnowingtheTimes,874,2020-03-24 12:08:12,"Did persecution of Christians in  China lead to #Coronavirus?

mtapscott explains  #COVID19",0.0
2434,2434,FayazAhmadTant9,3,2020-03-24 12:08:11,"Has China changed its focus on being the lead VIRUS PRODUCTION house. After #Coronavirus now its #hantavirus.
How c…",0.0
2435,2435,MaddenedRanter,167,2020-03-24 12:08:11,Yamiche No she isn't.  She can speak truth to power. If she gets fired over it she can contact every media outlet…,1.0
2436,2436,iamrijoy,2960,2020-03-24 12:08:11,"WTF is this #Hantavirus?

#CoronaVirus has already fcuked the world. Can’t afford one more.",2.0
2439,2439,SkymetWeather,70697,2020-03-24 12:08:09,#coronaupdatesindia Two patients who tested #coronavirus positive in Ladakh have been completely cured.…,1.0
2441,2441,aunidan64,21029,2020-03-24 12:08:09,"Trying to keep two meters away from #MyShadow, but it is not #listening to me :(
#CoronaVirus
#SocialDistancing",2.0
2442,2442,SalvatoreLaSca3,34,2020-03-24 12:08:09,We'd like to hear from you. Take our 1 minute pulse #survey. #coronavirus,0.0
2443,2443,SpireFM,12429,2020-03-24 12:08:09,BLOG: danny__kruger gives us his thoughts on the latest #coronavirus advice - and says he's self-isolating at the…,1.0
2444,2444,Jeres_Rant,1528,2020-03-24 12:08:09,"Spain recorded 514 deaths from the #coronavirus on Tues, the highest daily increase so far, as the country struggle…",2.0
2445,2445,Omid_M,59811,2020-03-24 12:08:08,"UNHCR, the UN Refugee Agency, airlifted today (23 March) some 4.4 tonnes of much-needed medical aid items, includin…",2.0
2446,2446,WalkerMorrisUK,3423,2020-03-24 12:08:08,Covid-19: what does it mean for pension schemes?  #Coronavirus #Covid19 #WMCovid19,0.0
2448,2448,bilta_carion,2,2020-03-24 12:08:08,"Stay Home
Stay Safe

#carionbilta
#stopthespread
#covid19 #coronavirus
#staysafe #stayhome #workhome",0.0
2452,2452,NewportNewsBeat,67,2020-03-24 12:08:05,"A newly created heat map revealed that outside of London, the highest concentration of confirmed #Coronavirus cases…",0.0
2453,2453,jbellTSN,396,2020-03-24 12:08:04,"“I guess this proves #love beats #coronavirus.”

Cory &amp; Jeselyn Kohvakka of #MyrtleBeach walk down the pier at MB S…",1.0
2454,2454,Long_Archer,1346,2020-03-24 12:08:04,America is already plagued by an epidemic of untreated mental illness as a result of employing the economic theory…,2.0
2455,2455,dottymow,312,2020-03-24 12:08:03,"Are you taking advantage of the time at home to have a sort out?

I want to give you five tips about decluttering w…",0.0
2456,2456,ErnestZhanaev,188,2020-03-24 12:08:03,"Hear, hear! 

#Kyrgyzstan’s #Coronavirus Response Should Let Activist Go Free",0.0
2457,2457,CaliBlonde8,898,2020-03-24 12:08:03,The dunkindonuts drive thru on Rte 9 in Wellesley that we always go to is open right now. The employees know us an…,0.0
2458,2458,newsandstar,30777,2020-03-24 12:08:02,Wetherspoons boss Tim Martin has told staff to go work at Tesco if they don't want to wait until the end of April t…,0.0
2459,2459,enClasificados,1570,2020-03-24 12:08:01,how #coronavirus is affecting the world,2.0
2461,2461,GilesSnyder,2169,2020-03-24 12:08:00,"In case you missed my visit to Shepherdstown - the first town in 
#WestVirginia to report a #coronavirus case.",0.0
2462,2462,RBKC,15499,2020-03-24 12:08:00,"We all need to do our part to prevent the spread of #Coronavirus. 

Spot the signs: 
  
🤒 high temperature

 new a…",1.0
2464,2464,PeninsulaQatar,38361,2020-03-24 12:08:00,"#Spain recorded 514 deaths from the #coronavirus, the highest daily increase so far, as the country struggles to co…",2.0
2465,2465,almadany08,38,2020-03-24 12:07:59,"“And whatever of misfortune befalls you, it is because of what your hands have earned. And He pardons much”

  (Qur…",0.0
2466,2466,watchdogug,1236,2020-03-24 12:07:59,"Coronavirus: Dear President Museveni, a total lock down is a must as long as it does not put lives of ordinary Ugan…",2.0
2467,2467,incusteeny,614,2020-03-24 12:07:58,Went to the shops. Was actually alright. Streatham Common Sainsbury’s was well stocked. Even got TP. No pasta or ti…,1.0
2468,2468,ProspectUnion,8009,2020-03-24 12:07:58,"Over 4,500 Prospect members have contacted their local MP to demand the government supports freelancers and self-em…",0.0
2469,2469,PriscillaABC27,1449,2020-03-24 12:07:58,Among those putting their lives on the line to keep essential businesses running during the #coronavirus pandemic a…,1.0
2470,2470,PositivelyJoan,8534,2020-03-24 12:07:57,"#Coronavirus
Who protects kids families staff?
Schools R not just business!
Leaders recommend close schools
DC VA M…",0.0
2471,2471,babs_smyth,93,2020-03-24 12:07:57,Great idea from my colleague ThereseGlennon and currently getting 1st &amp; 2nd year History and TY students to comple…,1.0
2472,2472,CrispinBurke,15635,2020-03-24 12:07:57,Italy’s #coronavirus deaths are staggering. They may be more preview than anomaly.,2.0
2473,2473,alphacentauriii,2327,2020-03-24 12:07:55,Most of India under lockdown as #coronavirus appears in small towns,0.0
2474,2474,mohapuae,211308,2020-03-24 12:07:55,"To provide the highest levels of health care to our valued customers, patients are welcome at MOHAP Primary Healthc…",1.0
2475,2475,PoliticalView0,12,2020-03-24 12:07:55,"ndrew_lawrence Go watch the movie #LogansRun or #SoylentGreen?
#StayAtHomeSaveLives, even the lives of your…",1.0
2476,2476,Colemans1,1194,2020-03-24 12:07:55,SocialM85897394 BorisJohnson Iromg #sadiqKhan is an absolute disaster for #London &amp; has absolutely no idea &amp; the…,0.0
